Threads	Scale	NumSpheres	Timesteps	Total Time	Total Collisions	Wall Collisions	Sphere Collisions	Total Checks	Avg. Checks per Timestep	Avg. Timesteps per Second	Avg. Milliseconds per Timestep	Time Dilation	Total Threads
7	8	8	1920	0.166414	242	241	1	15360	8	11537.5	0.0866741	180.273	7	
7	8	16	1920	0.16157	434	429	5	30720	16	11883.4	0.0841511	185.678	7	
7	8	32	1920	0.153502	931	917	14	61440	32	12508	0.0799488	195.437	7	
7	8	64	1920	0.177496	1750	1710	40	122880	64	10817.1	0.0924461	169.017	7	
7	8	128	1920	0.196193	3647	3461	186	245760	128	9786.3	0.102184	152.911	7	
7	8	256	1920	0.479991	8000	7145	855	491520	256	4000.07	0.249995	62.5011	7	
7	8	512	1920	1.00077	17868	14431	3437	983040	512	1918.52	0.521234	29.9769	7	
7	8	1024	1920	2.21405	43084	30190	12894	1966080	1024	867.19	1.15315	13.5498	7	
7	8	2048	1920	7.77908	124179	66252	57927	3932160	2048	246.816	4.0516	3.8565	7	
7	16	1	1920	0.142375	11	11	0	1920	1	13485.5	0.0741538	210.711	7	
7	16	2	1920	0.162625	27	27	0	3840	2	11806.3	0.0847005	184.473	7	
7	16	4	1920	0.182226	105	105	0	7680	4	10536.3	0.0949096	164.63	7	
7	16	8	1920	0.159136	164	163	1	15360	8	12065.1	0.0828835	188.518	7	
7	16	16	1920	0.157988	280	279	1	30720	16	12152.8	0.0822857	189.887	7	
7	16	32	1920	0.170618	584	581	3	61440	32	11253.2	0.0888635	175.831	7	
7	16	64	1920	0.162487	1117	1110	7	122880	64	11816.4	0.0846284	184.631	7	
7	16	128	1920	0.167659	2186	2147	39	245760	128	11451.8	0.0873224	178.935	7	
7	16	256	1920	0.433502	4941	4799	142	491520	256	4429.05	0.225782	69.2039	7	
7	16	512	1920	0.906846	9619	9023	596	983040	512	2117.23	0.472316	33.0817	7	
7	16	1024	1920	1.50826	20495	18404	2091	1966080	1024	1272.99	0.78555	19.8905	7	
7	16	2048	1920	3.96987	45412	36940	8472	3932160	2048	483.643	2.06764	7.55692	7	
7	32	1	1920	0.174034	6	6	0	1920	1	11032.3	0.0906427	172.38	7	
7	32	2	1920	0.147393	15	15	0	3840	2	13026.4	0.076767	203.538	7	
7	32	4	1920	0.194793	69	69	0	7680	4	9856.64	0.101454	154.01	7	
7	32	8	1920	0.158512	108	108	0	15360	8	12112.7	0.0825582	189.26	7	
7	32	16	1920	0.214682	178	178	0	30720	16	8943.48	0.111813	139.742	7	
7	32	32	1920	0.167593	360	360	0	61440	32	11456.3	0.0872881	179.005	7	
7	32	64	1920	0.1617	696	696	0	122880	64	11873.8	0.0842189	185.528	7	
7	32	128	1920	0.168181	1396	1390	6	245760	128	11416.3	0.0875944	178.379	7	
7	32	256	1920	0.296301	2864	2844	20	491520	256	6479.89	0.154323	101.248	7	
7	32	512	1920	0.774638	5814	5721	93	983040	512	2478.58	0.403458	38.7277	7	
7	32	1024	1920	1.20852	11860	11542	318	1966080	1024	1588.72	0.629436	24.8238	7	
7	32	2048	1920	2.6103	24883	23516	1367	3932160	2048	735.549	1.35953	11.493	7	
7	64	1	1920	0.231015	5	5	0	1920	1	8311.15	0.12032	129.862	7	
7	64	2	1920	0.187048	10	10	0	3840	2	10264.7	0.0974208	160.387	7	
7	64	4	1920	0.109575	47	47	0	7680	4	17522.3	0.0570701	273.786	7	
7	64	8	1920	0.152779	72	72	0	15360	8	12567.2	0.0795725	196.362	7	
7	64	16	1920	0.175685	112	112	0	30720	16	10928.6	0.0915026	170.76	7	
7	64	32	1920	0.160289	233	233	0	61440	32	11978.4	0.0834837	187.162	7	
7	64	64	1920	0.166631	444	444	0	122880	64	11522.5	0.086787	180.038	7	
7	64	128	1920	0.166571	879	878	1	245760	128	11526.6	0.0867555	180.104	7	
7	64	256	1920	0.288621	1867	1867	0	491520	256	6652.32	0.150323	103.943	7	
7	64	512	1920	0.576744	3630	3617	13	983040	512	3329.04	0.300387	52.0162	7	
7	64	1024	1920	1.07302	7386	7339	47	1966080	1024	1789.35	0.558863	27.9586	7	
7	64	2048	1920	1.98928	15166	14964	202	3932160	2048	965.172	1.03608	15.0808	7	
7	128	1	1920	0.158617	2	2	0	1920	1	12104.6	0.0826132	189.135	7	
7	128	2	1920	0.215378	5	5	0	3840	2	8914.57	0.112176	139.29	7	
7	128	4	1920	0.174846	30	30	0	7680	4	10981.1	0.0910656	171.58	7	
7	128	8	1920	0.172908	45	45	0	15360	8	11104.2	0.0900562	173.503	7	
7	128	16	1920	0.157477	71	71	0	30720	16	12192.3	0.0820191	190.504	7	
7	128	32	1920	0.184136	150	150	0	61440	32	10427.1	0.0959043	162.923	7	
7	128	64	1920	0.169179	285	285	0	122880	64	11349	0.0881138	177.327	7	
7	128	128	1920	0.181298	549	548	1	245760	128	10590.3	0.0944263	165.473	7	
7	128	256	1920	0.183076	1205	1204	1	491520	256	10487.4	0.0953521	163.866	7	
7	128	512	1920	0.55698	2339	2337	2	983040	512	3447.16	0.290094	53.8619	7	
7	128	1024	1920	0.971883	4729	4722	7	1966080	1024	1975.55	0.506189	30.8679	7	
7	128	2048	1920	1.64452	9521	9505	16	3932160	2048	1167.51	0.856523	18.2424	7	
8	1	1	1920	0.180944	121	121	0	1920	1	10611	0.0942418	165.797	8	
8	1	2	1920	0.246903	210	202	8	3840	2	7776.33	0.128595	121.505	8	
8	1	4	1920	0.136178	539	511	28	7680	4	14099.2	0.0709262	220.299	8	
8	1	8	1920	0.181329	997	845	152	15360	8	10588.5	0.0944421	165.445	8	
8	1	16	1920	0.195152	2685	2008	677	30720	16	9838.48	0.101642	153.726	8	
8	1	32	1920	0.194178	6760	4007	2753	61440	32	9887.84	0.101134	154.498	8	
8	1	64	1920	0.296614	22771	10389	12382	122880	64	6473.06	0.154486	101.142	8	
8	1	128	1920	1.01208	92312	29097	63215	245760	128	1897.09	0.527122	29.6421	8	
8	1	256	1920	1.80167	308196	82403	225793	491520	256	1065.68	0.938371	16.6512	8	
8	1	512	1920	4.07072	748134	186500	561634	983040	512	471.661	2.12016	7.36971	8	
8	1	1024	1920	6.76917	1539250	375821	1163429	1966080	1024	283.639	3.52561	4.43186	8	
8	1	2048	1920	14.2452	3057779	865422	2192357	3932160	2048	134.782	7.4194	2.10597	8	
8	2	1	1920	0.223146	72	72	0	1920	1	8604.21	0.116222	134.441	8	
8	2	2	1920	0.244007	124	122	2	3840	2	7868.62	0.127087	122.947	8	
8	2	4	1920	0.214825	296	294	2	7680	4	8937.51	0.111888	139.649	8	
8	2	8	1920	0.208309	597	569	28	15360	8	9217.06	0.108494	144.017	8	
8	2	16	1920	0.2221	1365	1236	129	30720	16	8644.74	0.115677	135.074	8	
8	2	32	1920	0.188748	2796	2332	464	61440	32	10172.3	0.098306	158.942	8	
8	2	64	1920	0.239837	6798	4948	1850	122880	64	8005.45	0.124915	125.085	8	
8	2	128	1920	0.572856	19280	11158	8122	245760	128	3351.63	0.298363	52.3691	8	
8	2	256	1920	1.22865	70757	28644	42113	491520	256	1562.69	0.639923	24.417	8	
8	2	512	1920	3.52765	284035	74534	209501	983040	512	544.272	1.83732	8.50425	8	
8	2	1024	1920	8.49809	1005080	190231	814849	1966080	1024	225.933	4.42609	3.53021	8	
8	2	2048	1920	25.58	2684862	460882	2223980	3932160	2048	75.0587	13.3229	1.17279	8	
8	4	1	1920	0.177524	36	36	0	1920	1	10815.4	0.0924607	168.991	8	
8	4	2	1920	0.217193	77	77	0	3840	2	8840.08	0.113121	138.126	8	
8	4	4	1920	0.208543	217	217	0	7680	4	9206.75	0.108616	143.855	8	
8	4	8	1920	0.189303	386	379	7	15360	8	10142.4	0.0985955	158.476	8	
8	4	16	1920	0.21331	827	795	32	30720	16	9000.99	0.111099	140.64	8	
8	4	32	1920	0.213164	1551	1466	85	61440	32	9007.17	0.111023	140.737	8	
8	4	64	1920	0.237018	3156	2893	263	122880	64	8100.65	0.123447	126.573	8	
8	4	128	1920	0.242592	7072	5837	1235	245760	128	7914.53	0.12635	123.665	8	
8	4	256	1920	0.838773	17295	12172	5123	491520	256	2289.06	0.436861	35.7665	8	
8	4	512	1920	1.56942	51167	27556	23611	983040	512	1223.38	0.817404	19.1154	8	
8	4	1024	1920	5.84227	193980	74927	119053	1966080	1024	328.639	3.04285	5.13499	8	
8	4	2048	1920	19.3542	877651	204173	673478	3932160	2048	99.2032	10.0803	1.55005	8	
8	8	1	1920	0.132071	20	20	0	1920	1	14537.6	0.0687871	227.15	8	
8	8	2	1920	0.262256	46	46	0	3840	2	7321.09	0.136592	114.392	8	
8	8	4	1920	0.248703	148	148	0	7680	4	7720.06	0.129533	120.626	8	
8	8	8	1920	0.203469	242	241	1	15360	8	9436.34	0.105973	147.443	8	
8	8	16	1920	0.23706	435	430	5	30720	16	8099.21	0.123469	126.55	8	
8	8	32	1920	0.280584	952	930	22	61440	32	6842.88	0.146137	106.92	8	
8	8	64	1920	0.191393	1831	1776	55	122880	64	10031.7	0.099684	156.745	8	
8	8	128	1920	0.251068	3638	3443	195	245760	128	7647.34	0.130764	119.49	8	
8	8	256	1920	0.586263	7675	6880	795	491520	256	3274.98	0.305345	51.1716	8	
8	8	512	1920	1.07402	18142	14597	3545	983040	512	1787.67	0.559387	27.9324	8	
8	8	1024	1920	2.20264	42503	30152	12351	1966080	1024	871.68	1.14721	13.62	8	
8	8	2048	1920	8.07641	124514	66906	57608	3932160	2048	237.729	4.20646	3.71452	8	
8	16	1	1920	0.269543	11	11	0	1920	1	7123.16	0.140387	111.299	8	
8	16	2	1920	0.242818	27	27	0	3840	2	7907.14	0.126468	123.549	8	
8	16	4	1920	0.264074	105	105	0	7680	4	7270.7	0.137538	113.605	8	
8	16	8	1920	0.235877	174	172	2	15360	8	8139.82	0.122853	127.185	8	
8	16	16	1920	0.255842	280	279	1	30720	16	7504.64	0.133251	117.26	8	
8	16	32	1920	0.202104	578	576	2	61440	32	9500.05	0.105263	148.438	8	
8	16	64	1920	0.192556	1127	1118	9	122880	64	9971.12	0.10029	155.799	8	
8	16	128	1920	0.203803	2199	2167	32	245760	128	9420.85	0.106147	147.201	8	
8	16	256	1920	0.465923	4829	4689	140	491520	256	4120.85	0.242668	64.3883	8	
8	16	512	1920	0.945371	9926	9317	609	983040	512	2030.95	0.492381	31.7336	8	
8	16	1024	1920	1.54601	20191	18157	2034	1966080	1024	1241.91	0.805211	19.4049	8	
8	16	2048	1920	3.91984	46362	37600	8762	3932160	2048	489.816	2.04158	7.65337	8	
8	32	1	1920	0.221428	6	6	0	1920	1	8671	0.115327	135.484	8	
8	32	2	1920	0.198349	15	15	0	3840	2	9679.91	0.103307	151.249	8	
8	32	4	1920	0.286294	69	69	0	7680	4	6706.4	0.149111	104.788	8	
8	32	8	1920	0.249951	108	108	0	15360	8	7681.5	0.130183	120.023	8	
8	32	16	1920	0.202987	178	178	0	30720	16	9458.74	0.105722	147.793	8	
8	32	32	1920	0.271331	360	360	0	61440	32	7076.24	0.141318	110.566	8	
8	32	64	1920	0.183008	696	696	0	122880	64	10491.3	0.0953168	163.927	8	
8	32	128	1920	0.194399	1399	1393	6	245760	128	9876.62	0.101249	154.322	8	
8	32	256	1920	0.344923	2880	2860	20	491520	256	5566.46	0.179647	86.976	8	
8	32	512	1920	0.835581	5852	5766	86	983040	512	2297.8	0.435198	35.9032	8	
8	32	1024	1920	1.28523	11946	11630	316	1966080	1024	1493.89	0.669392	23.3421	8	
8	32	2048	1920	2.58159	25302	23901	1401	3932160	2048	743.729	1.34458	11.6208	8	
8	64	1	1920	0.304949	5	5	0	1920	1	6296.12	0.158828	98.377	8	
8	64	2	1920	0.191318	10	10	0	3840	2	10035.6	0.099645	156.807	8	
8	64	4	1920	0.16148	47	47	0	7680	4	11890	0.0841042	185.781	8	
8	64	8	1920	0.185564	72	72	0	15360	8	10346.8	0.0966478	161.67	8	
8	64	16	1920	0.1929	112	112	0	30720	16	9953.32	0.100469	155.521	8	
8	64	32	1920	0.193812	233	233	0	61440	32	9906.51	0.100944	154.789	8	
8	64	64	1920	0.239807	444	444	0	122880	64	8006.43	0.1249	125.1	8	
8	64	128	1920	0.242643	872	872	0	245760	128	7912.86	0.126377	123.638	8	
8	64	256	1920	0.231272	1874	1872	2	491520	256	8301.92	0.120454	129.718	8	
8	64	512	1920	0.744274	3642	3625	17	983040	512	2579.69	0.387643	40.3077	8	
8	64	1024	1920	1.12247	7378	7327	51	1966080	1024	1710.52	0.584619	26.7268	8	
8	64	2048	1920	2.02101	15061	14859	202	3932160	2048	950.02	1.05261	14.8441	8	
8	128	1	1920	0.179225	2	2	0	1920	1	10712.8	0.0933463	167.388	8	
8	128	2	1920	0.195104	5	5	0	3840	2	9840.92	0.101617	153.764	8	
8	128	4	1920	0.213494	30	30	0	7680	4	8993.21	0.111195	140.519	8	
8	128	8	1920	0.18386	45	45	0	15360	8	10442.8	0.0957602	163.168	8	
8	128	16	1920	0.234133	71	71	0	30720	16	8200.46	0.121944	128.132	8	
8	128	32	1920	0.146281	150	150	0	61440	32	13125.4	0.076188	205.085	8	
8	128	64	1920	0.201023	285	285	0	122880	64	9551.14	0.1047	149.236	8	
8	128	128	1920	0.228931	549	548	1	245760	128	8386.82	0.119235	131.044	8	
8	128	256	1920	0.356159	1205	1204	1	491520	256	5390.85	0.1855	84.232	8	
8	128	512	1920	0.656534	2339	2337	2	983040	512	2924.45	0.341945	45.6945	8	
8	128	1024	1920	0.992467	4728	4723	5	1966080	1024	1934.57	0.51691	30.2277	8	
8	128	2048	1920	1.70594	9525	9505	20	3932160	2048	1125.48	0.888512	17.5856	8	
